image_id,tile_id,min_x,max_x,min_y,max_y,tile_size_px,length_x_meters,length_y_meters,native_crs,GSD_input,Transform_id,Order,Blur_Type,Noise_Type,SNR_dB,PSF,GSD_output
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_0,302802.0,302930.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,38,NDB,sinc,poisson,43.72,0.639,0.4509
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_0,302802.0,302930.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_0,302802.0,302930.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,28,DBN,iso,poisson,42.91,0.616,0.4609
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_427,302930.1,303058.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,13,BDN,sinc,poisson,40.88,0.65,0.501
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_427,302930.1,303058.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,14,DNB,iso,gaussian,42.51,0.615,0.4922
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_427,302930.1,303058.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,6,NBD,iso,gaussian,42.65,0.611,0.5485
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_854,303058.2,303186.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,5,BDN,iso,poisson,40.32,0.53,0.5129
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_854,303058.2,303186.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,26,BDN,aniso,poisson,43.23,0.512,0.4597
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_854,303058.2,303186.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,45,NDB,sinc,gaussian,40.45,0.641,0.5191
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_1281,303186.3,303314.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,28,DBN,iso,poisson,42.91,0.616,0.4609
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_1281,303186.3,303314.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,9,NDB,sinc,poisson,43.96,0.589,0.5057
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_1281,303186.3,303314.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,47,NDB,aniso,gaussian,42.67,0.54,0.506
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_1708,303314.4,303442.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_1708,303314.4,303442.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,39,DBN,iso,gaussian,42.02,0.503,0.4849
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_1708,303314.4,303442.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,48,NBD,aniso,gaussian,43.9,0.618,0.5381
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2135,303442.5,303570.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2135,303442.5,303570.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,1,DBN,sinc,gaussian,40.12,0.517,0.5005
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2135,303442.5,303570.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,34,DBN,generalized,gaussian,40.2,0.561,0.5419
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2562,303570.6,303698.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,48,NBD,aniso,gaussian,43.9,0.618,0.5381
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2562,303570.6,303698.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,17,BDN,aniso,gaussian,43.48,0.531,0.5139
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2562,303570.6,303698.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,13,BDN,sinc,poisson,40.88,0.65,0.501
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2989,303698.7,303826.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,43,BDN,sinc,poisson,43.62,0.624,0.4592
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2989,303698.7,303826.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,31,DNB,aniso,poisson,41.94,0.516,0.4901
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_2989,303698.7,303826.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,27,BND,sinc,poisson,41.87,0.604,0.5173
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_3416,303826.8,303954.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,33,BND,sinc,poisson,40.62,0.53,0.5469
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_3416,303826.8,303954.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,21,NBD,aniso,gaussian,42.64,0.641,0.4665
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_3416,303826.8,303954.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,20,NBD,iso,gaussian,43.51,0.641,0.4586
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_3843,303954.9,304083.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,1,DBN,sinc,gaussian,40.12,0.517,0.5005
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_3843,303954.9,304083.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,31,DNB,aniso,poisson,41.94,0.516,0.4901
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_3843,303954.9,304083.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,32,DNB,sinc,gaussian,43.94,0.525,0.5284
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_4270,304083.0,304211.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,39,DBN,iso,gaussian,42.02,0.503,0.4849
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_4270,304083.0,304211.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_4270,304083.0,304211.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,28,DBN,iso,poisson,42.91,0.616,0.4609
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_4697,304211.1,304339.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,38,NDB,sinc,poisson,43.72,0.639,0.4509
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_4697,304211.1,304339.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,13,BDN,sinc,poisson,40.88,0.65,0.501
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_4697,304211.1,304339.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,23,BND,sinc,gaussian,40.99,0.491,0.4521
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5124,304339.2,304467.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,9,NDB,sinc,poisson,43.96,0.589,0.5057
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5124,304339.2,304467.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,45,NDB,sinc,gaussian,40.45,0.641,0.5191
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5124,304339.2,304467.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,4,NDB,iso,poisson,43.39,0.583,0.5307
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5551,304467.3,304595.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,38,NDB,sinc,poisson,43.72,0.639,0.4509
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5551,304467.3,304595.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,44,BND,iso,gaussian,41.33,0.502,0.548
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5551,304467.3,304595.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,43,BDN,sinc,poisson,43.62,0.624,0.4592
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5978,304595.4,304723.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5978,304595.4,304723.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,10,BDN,iso,gaussian,43.29,0.617,0.4901
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_5978,304595.4,304723.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,25,NDB,iso,gaussian,41.11,0.563,0.5039
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_6405,304723.5,304851.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,13,BDN,sinc,poisson,40.88,0.65,0.501
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_6405,304723.5,304851.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,20,NBD,iso,gaussian,43.51,0.641,0.4586
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_6405,304723.5,304851.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,22,BDN,aniso,gaussian,42.85,0.548,0.5172
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_6832,304851.6,304979.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,25,NDB,iso,gaussian,41.11,0.563,0.5039
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_6832,304851.6,304979.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,17,BDN,aniso,gaussian,43.48,0.531,0.5139
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_6832,304851.6,304979.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,15,NDB,sinc,poisson,42.12,0.645,0.5361
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_7259,304979.7,305107.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,45,NDB,sinc,gaussian,40.45,0.641,0.5191
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_7259,304979.7,305107.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,18,DBN,aniso,poisson,43.05,0.572,0.5279
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_7259,304979.7,305107.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,14,DNB,iso,gaussian,42.51,0.615,0.4922
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_7686,305107.8,305235.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_7686,305107.8,305235.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,38,NDB,sinc,poisson,43.72,0.639,0.4509
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_7686,305107.8,305235.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,30,NDB,iso,gaussian,42.61,0.572,0.4515
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8113,305235.9,305364.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,1,DBN,sinc,gaussian,40.12,0.517,0.5005
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8113,305235.9,305364.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,43,BDN,sinc,poisson,43.62,0.624,0.4592
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8113,305235.9,305364.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,36,NDB,iso,gaussian,42.32,0.487,0.4582
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8540,305364.0,305492.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,15,NDB,sinc,poisson,42.12,0.645,0.5361
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8540,305364.0,305492.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,41,DBN,generalized,gaussian,43.76,0.503,0.4615
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8540,305364.0,305492.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,44,BND,iso,gaussian,41.33,0.502,0.548
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8967,305492.1,305620.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,4,NDB,iso,poisson,43.39,0.583,0.5307
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8967,305492.1,305620.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,28,DBN,iso,poisson,42.91,0.616,0.4609
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_8967,305492.1,305620.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,45,NDB,sinc,gaussian,40.45,0.641,0.5191
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_9394,305620.2,305748.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,1,DBN,sinc,gaussian,40.12,0.517,0.5005
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_9394,305620.2,305748.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_9394,305620.2,305748.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,36,NDB,iso,gaussian,42.32,0.487,0.4582
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_9821,305748.3,305876.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,22,BDN,aniso,gaussian,42.85,0.548,0.5172
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_9821,305748.3,305876.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,23,BND,sinc,gaussian,40.99,0.491,0.4521
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_9821,305748.3,305876.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_10248,305876.4,306004.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,1,DBN,sinc,gaussian,40.12,0.517,0.5005
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_10248,305876.4,306004.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,31,DNB,aniso,poisson,41.94,0.516,0.4901
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_10248,305876.4,306004.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,27,BND,sinc,poisson,41.87,0.604,0.5173
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_10675,306004.5,306132.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,46,DNB,generalized,gaussian,41.72,0.487,0.4865
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_10675,306004.5,306132.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,28,DBN,iso,poisson,42.91,0.616,0.4609
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_10675,306004.5,306132.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,27,BND,sinc,poisson,41.87,0.604,0.5173
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11102,306132.6,306260.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,5,BDN,iso,poisson,40.32,0.53,0.5129
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11102,306132.6,306260.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,27,BND,sinc,poisson,41.87,0.604,0.5173
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11102,306132.6,306260.7,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,16,DNB,generalized,poisson,40.45,0.554,0.4954
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11529,306260.7,306388.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,22,BDN,aniso,gaussian,42.85,0.548,0.5172
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11529,306260.7,306388.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,14,DNB,iso,gaussian,42.51,0.615,0.4922
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11529,306260.7,306388.8,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,17,BDN,aniso,gaussian,43.48,0.531,0.5139
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11956,306388.8,306516.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,23,BND,sinc,gaussian,40.99,0.491,0.4521
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11956,306388.8,306516.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,16,DNB,generalized,poisson,40.45,0.554,0.4954
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_11956,306388.8,306516.9,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,30,NDB,iso,gaussian,42.61,0.572,0.4515
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_12383,306516.9,306645.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,10,BDN,iso,gaussian,43.29,0.617,0.4901
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_12383,306516.9,306645.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,14,DNB,iso,gaussian,42.51,0.615,0.4922
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_12383,306516.9,306645.0,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,37,BDN,generalized,gaussian,42.68,0.533,0.4766
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_12810,306645.0,306773.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,41,DBN,generalized,gaussian,43.76,0.503,0.4615
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_12810,306645.0,306773.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,33,BND,sinc,poisson,40.62,0.53,0.5469
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_12810,306645.0,306773.1,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,38,NDB,sinc,poisson,43.72,0.639,0.4509
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_13237,306773.1,306901.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,33,BND,sinc,poisson,40.62,0.53,0.5469
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_13237,306773.1,306901.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,12,NBD,generalized,gaussian,40.99,0.575,0.4763
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_13237,306773.1,306901.2,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,2,DNB,sinc,gaussian,41.8,0.527,0.5369
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_13664,306901.2,307029.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,24,DBN,aniso,gaussian,40.28,0.587,0.4729
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_13664,306901.2,307029.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,23,BND,sinc,gaussian,40.99,0.491,0.4521
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_13664,306901.2,307029.3,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,3,NDB,generalized,poisson,40.62,0.643,0.4837
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_14091,307029.3,307157.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,48,NBD,aniso,gaussian,43.9,0.618,0.5381
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_14091,307029.3,307157.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,14,DNB,iso,gaussian,42.51,0.615,0.4922
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_14091,307029.3,307157.4,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,5,BDN,iso,poisson,40.32,0.53,0.5129
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_14518,307157.4,307285.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,45,NDB,sinc,gaussian,40.45,0.641,0.5191
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_14518,307157.4,307285.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,10,BDN,iso,gaussian,43.29,0.617,0.4901
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_14518,307157.4,307285.5,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,5,BDN,iso,poisson,40.32,0.53,0.5129
IMG_PNEO3_STD_202304300656161_PAN_ORT_PWOI_000373589_4_1_F_1_P_R1C1.tif,23485_14945,307285.5,307413.6,8639534.4,8639662.5,427,128.1,128.1,EPSG:32739,0.3,39,DBN,iso,gaussian,42.02,0.503,0.4849
